HPC_index,name,metal_smiles,organ_smiles,mε,mσ,topo,GLD,PLD,LCD,q,VSA,GSA,VF,AV,Tem,pH,Dosage,Concentration,Capacity
182,MIL(101)Fe,[Fe][O]([Fe])[Fe],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],6.54,2.59,mtn-e,36.1506,14.04664,36.1506,0.434948,1349.99,3103.8,0.83947,1.93005,298,6.5,1,10.04393664,18.77274936
183,MIL(101)Fe,[Fe][O]([Fe])[Fe],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],6.54,2.59,mtn-e,36.1506,14.04664,36.1506,0.434948,1349.99,3103.8,0.83947,1.93005,298,6.5,1,21.09256449,40.75098932
184,MIL(101)Fe,[Fe][O]([Fe])[Fe],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],6.54,2.59,mtn-e,36.1506,14.04664,36.1506,0.434948,1349.99,3103.8,0.83947,1.93005,298,6.5,1,40.42766323,79.21290924
185,MIL(101)Fe,[Fe][O]([Fe])[Fe],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],6.54,2.59,mtn-e,36.1506,14.04664,36.1506,0.434948,1349.99,3103.8,0.83947,1.93005,298,6.5,1,61.39030218,117.6807799
186,MIL(101)Fe,[Fe][O]([Fe])[Fe],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],6.54,2.59,mtn-e,36.1506,14.04664,36.1506,0.434948,1349.99,3103.8,0.83947,1.93005,298,6.5,1,81.18857055,147.3692563
187,MIL(101)Fe,[Fe][O]([Fe])[Fe],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],6.54,2.59,mtn-e,36.1506,14.04664,36.1506,0.434948,1349.99,3103.8,0.83947,1.93005,298,6.5,1,151.0765966,196.9849346
188,MIL(101)Fe,[Fe][O]([Fe])[Fe],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],6.54,2.59,mtn-e,36.1506,14.04664,36.1506,0.434948,1349.99,3103.8,0.83947,1.93005,298,6.5,1,201.6196059,207.0417646
189,MIL(101)Fe,[Fe][O]([Fe])[Fe],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],6.54,2.59,mtn-e,36.1506,14.04664,36.1506,0.434948,1349.99,3103.8,0.83947,1.93005,298,6.5,1,251.8085434,237.9382507
190,MIL(101)Fe,[Fe][O]([Fe])[Fe],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],6.54,2.59,mtn-e,36.1506,14.04664,36.1506,0.434948,1349.99,3103.8,0.83947,1.93005,298,6.5,1,301.7991213,246.8961687
191,MIL(101)Fe,[Fe][O]([Fe])[Fe],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],6.54,2.59,mtn-e,36.1506,14.04664,36.1506,0.434948,1349.99,3103.8,0.83947,1.93005,298,6.5,1,351.8392891,261.3387287
192,MIL(101)Fe,[Fe][O]([Fe])[Fe],['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],6.54,2.59,mtn-e,36.1506,14.04664,36.1506,0.434948,1349.99,3103.8,0.83947,1.93005,298,6.5,1,401.8199491,269.1997183
193,MOF(74)Zn,[Zn],['[O-]C(=O)c1cc(O)c(cc1O)C(=O)[O-]'],62.39,2.46,bnn,11.63735,10.86073,11.63667,1.22977,1475.63,1199.93,0.66014,0.536801,298,7,1,4.081632653,4.081632653
194,MOF(74)Zn,[Zn],['[O-]C(=O)c1cc(O)c(cc1O)C(=O)[O-]'],62.39,2.46,bnn,11.63735,10.86073,11.63667,1.22977,1475.63,1199.93,0.66014,0.536801,298,7,1,9.974859509,8.163265306
195,MOF(74)Zn,[Zn],['[O-]C(=O)c1cc(O)c(cc1O)C(=O)[O-]'],62.39,2.46,bnn,11.63735,10.86073,11.63667,1.22977,1475.63,1199.93,0.66014,0.536801,298,7,1,14.05649216,12.24489796
196,MOF(74)Zn,[Zn],['[O-]C(=O)c1cc(O)c(cc1O)C(=O)[O-]'],62.39,2.46,bnn,11.63735,10.86073,11.63667,1.22977,1475.63,1199.93,0.66014,0.536801,298,7,1,50.33274179,44.89795918
197,MOF(74)Zn,[Zn],['[O-]C(=O)c1cc(O)c(cc1O)C(=O)[O-]'],62.39,2.46,bnn,11.63735,10.86073,11.63667,1.22977,1475.63,1199.93,0.66014,0.536801,298,7,1,100.2070393,85.71428571
198,MOF(74)Zn,[Zn],['[O-]C(=O)c1cc(O)c(cc1O)C(=O)[O-]'],62.39,2.46,bnn,11.63735,10.86073,11.63667,1.22977,1475.63,1199.93,0.66014,0.536801,298,7,1,199.7042295,148.9795918
199,MOF(74)Zn,[Zn],['[O-]C(=O)c1cc(O)c(cc1O)C(=O)[O-]'],62.39,2.46,bnn,11.63735,10.86073,11.63667,1.22977,1475.63,1199.93,0.66014,0.536801,298,7,1,299.8669033,202.0408163
200,MOF(74)Zn,[Zn],['[O-]C(=O)c1cc(O)c(cc1O)C(=O)[O-]'],62.39,2.46,bnn,11.63735,10.86073,11.63667,1.22977,1475.63,1199.93,0.66014,0.536801,298,7,1,400.6950606,244.8979592
201,MOF(74)Zn,[Zn],['[O-]C(=O)c1cc(O)c(cc1O)C(=O)[O-]'],62.39,2.46,bnn,11.63735,10.86073,11.63667,1.22977,1475.63,1199.93,0.66014,0.536801,298,7,1,501.2718131,269.3877551
202,MOF(74)Zn,[Zn],['[O-]C(=O)c1cc(O)c(cc1O)C(=O)[O-]'],62.39,2.46,bnn,11.63735,10.86073,11.63667,1.22977,1475.63,1199.93,0.66014,0.536801,298,7,1,597.5377107,287.755102
203,MOF(74)Zn,[Zn],['[O-]C(=O)c1cc(O)c(cc1O)C(=O)[O-]'],62.39,2.46,bnn,11.63735,10.86073,11.63667,1.22977,1475.63,1199.93,0.66014,0.536801,298,7,1,698.0922803,295.9183673
204,MOF(74)Zn,[Zn],['[O-]C(=O)c1cc(O)c(cc1O)C(=O)[O-]'],62.39,2.46,bnn,11.63735,10.86073,11.63667,1.22977,1475.63,1199.93,0.66014,0.536801,298,7,1,797.545105,326.5306122
205,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,9.2,1,12.47188934,11.98237885
206,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,9.2,1,37.80752288,32.42290749
207,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,9.2,1,53.11881951,40.88105727
208,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,9.2,1,74.87200025,50.39647577
209,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,9.2,1,96.33159792,58.14977974
210,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,9.2,1,145.0272635,70.13215859
211,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,9.2,1,199.3629278,70.13215859
212,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,308,9.2,1,8.94766027,8.45814978
213,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,308,9.2,1,26.3146545,20.44052863
214,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,308,9.2,1,39.43316596,25.72687225
215,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,308,9.2,1,59.58072765,35.59471366
216,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,308,9.2,1,77.73143156,40.52863436
217,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,308,9.2,1,110.8222174,42.2907489
218,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,308,9.2,1,145.4403746,42.64317181
219,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,318,9.2,1,8.850004621,4.933920705
220,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,318,9.2,1,29.72182003,17.97356828
221,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,318,9.2,1,41.58713533,23.96475771
222,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,318,9.2,1,53.80487354,30.30837004
223,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,318,9.2,1,78.53454915,35.94713656
224,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,318,9.2,1,107.3374203,34.88986784
225,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,318,9.2,1,150.4143433,34.88986784
226,UiO(66)ZrNH2,[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43,['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],34.72,2.78,fcu,6.17346,1.29038,6.17346,2.50113,868.38,347.19,0.34205,0.136758,298,9.2,1,20.95037122,20.46086073
227,UiO(66)ZrNH2,[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43,['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],34.72,2.78,fcu,6.17346,1.29038,6.17346,2.50113,868.38,347.19,0.34205,0.136758,298,9.2,1,43.7201565,38.33554111
228,UiO(66)ZrNH2,[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43,['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],34.72,2.78,fcu,6.17346,1.29038,6.17346,2.50113,868.38,347.19,0.34205,0.136758,298,9.2,1,57.16228705,45.4140353
229,UiO(66)ZrNH2,[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43,['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],34.72,2.78,fcu,6.17346,1.29038,6.17346,2.50113,868.38,347.19,0.34205,0.136758,298,9.2,1,78.0074551,54.02144111
230,UiO(66)ZrNH2,[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43,['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],34.72,2.78,fcu,6.17346,1.29038,6.17346,2.50113,868.38,347.19,0.34205,0.136758,298,9.2,1,98.4676997,60.77539201
231,UiO(66)ZrNH2,[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43,['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],34.72,2.78,fcu,6.17346,1.29038,6.17346,2.50113,868.38,347.19,0.34205,0.136758,298,9.2,1,146.2531961,70.86858076
232,UiO(66)ZrNH2,[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43,['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],34.72,2.78,fcu,6.17346,1.29038,6.17346,2.50113,868.38,347.19,0.34205,0.136758,298,9.2,1,199.8006839,71.05942516
233,UiO(66)ZrNH2,[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43,['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],34.72,2.78,fcu,6.17346,1.29038,6.17346,2.50113,868.38,347.19,0.34205,0.136758,308,9.2,1,17.86667077,17.37716028
234,UiO(66)ZrNH2,[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43,['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],34.72,2.78,fcu,6.17346,1.29038,6.17346,2.50113,868.38,347.19,0.34205,0.136758,308,9.2,1,34.03237731,28.15825144
235,UiO(66)ZrNH2,[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43,['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],34.72,2.78,fcu,6.17346,1.29038,6.17346,2.50113,868.38,347.19,0.34205,0.136758,308,9.2,1,46.1644743,32.45818059
236,UiO(66)ZrNH2,[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43,['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],34.72,2.78,fcu,6.17346,1.29038,6.17346,2.50113,868.38,347.19,0.34205,0.136758,308,9.2,1,64.56748098,41.07097748
237,UiO(66)ZrNH2,[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43,['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],34.72,2.78,fcu,6.17346,1.29038,6.17346,2.50113,868.38,347.19,0.34205,0.136758,308,9.2,1,83.0491975,45.35688981
238,UiO(66)ZrNH2,[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43,['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],34.72,2.78,fcu,6.17346,1.29038,6.17346,2.50113,868.38,347.19,0.34205,0.136758,308,9.2,1,115.3622809,46.83081236
239,UiO(66)ZrNH2,[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43,['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],34.72,2.78,fcu,6.17346,1.29038,6.17346,2.50113,868.38,347.19,0.34205,0.136758,308,9.2,1,149.86091,47.06370722
240,UiO(66)ZrNH2,[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43,['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],34.72,2.78,fcu,6.17346,1.29038,6.17346,2.50113,868.38,347.19,0.34205,0.136758,318,9.2,1,18.51036629,14.59428237
241,UiO(66)ZrNH2,[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43,['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],34.72,2.78,fcu,6.17346,1.29038,6.17346,2.50113,868.38,347.19,0.34205,0.136758,318,9.2,1,37.73497428,25.98672253
242,UiO(66)ZrNH2,[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43,['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],34.72,2.78,fcu,6.17346,1.29038,6.17346,2.50113,868.38,347.19,0.34205,0.136758,318,9.2,1,48.53008225,30.90770463
243,UiO(66)ZrNH2,[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43,['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],34.72,2.78,fcu,6.17346,1.29038,6.17346,2.50113,868.38,347.19,0.34205,0.136758,318,9.2,1,60.25030036,36.75379686
244,UiO(66)ZrNH2,[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43,['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],34.72,2.78,fcu,6.17346,1.29038,6.17346,2.50113,868.38,347.19,0.34205,0.136758,318,9.2,1,83.92470965,41.33729706
245,UiO(66)ZrNH2,[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43,['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],34.72,2.78,fcu,6.17346,1.29038,6.17346,2.50113,868.38,347.19,0.34205,0.136758,318,9.2,1,112.7939682,40.3464157
246,UiO(66)ZrNH2,[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43,['NC1=C(C([O-])=O)C=CC(C([O-])=O)=C1'],34.72,2.78,fcu,6.17346,1.29038,6.17346,2.50113,868.38,347.19,0.34205,0.136758,318,9.2,1,155.7760081,40.25153261
247,BUC(17)Co,[OH2][Co]([OH2])([OH2])[OH2],['C1(N2C[N-]C=C2)=CC(N3C[N-]C=C3)=CC(N4C[N-]C=C4)=C1'],7.04,2.56,hcb,2.09294,1.04089,2.07248,1.84639,0,0,0.26941,0.145912,298,10,0.5,12.30014252,24.01204975
248,BUC(17)Co,[OH2][Co]([OH2])([OH2])[OH2],['C1(N2C[N-]C=C2)=CC(N3C[N-]C=C3)=CC(N4C[N-]C=C4)=C1'],7.04,2.56,hcb,2.09294,1.04089,2.07248,1.84639,0,0,0.26941,0.145912,298,10,0.5,23.04693573,43.74093029
249,BUC(17)Co,[OH2][Co]([OH2])([OH2])[OH2],['C1(N2C[N-]C=C2)=CC(N3C[N-]C=C3)=CC(N4C[N-]C=C4)=C1'],7.04,2.56,hcb,2.09294,1.04089,2.07248,1.84639,0,0,0.26941,0.145912,298,10,0.5,31.86657813,56.67433273
250,BUC(17)Co,[OH2][Co]([OH2])([OH2])[OH2],['C1(N2C[N-]C=C2)=CC(N3C[N-]C=C3)=CC(N4C[N-]C=C4)=C1'],7.04,2.56,hcb,2.09294,1.04089,2.07248,1.84639,0,0,0.26941,0.145912,298,10,0.5,41.95047292,73.31271055
251,BUC(17)Co,[OH2][Co]([OH2])([OH2])[OH2],['C1(N2C[N-]C=C2)=CC(N3C[N-]C=C3)=CC(N4C[N-]C=C4)=C1'],7.04,2.56,hcb,2.09294,1.04089,2.07248,1.84639,0,0,0.26941,0.145912,298,10,0.5,49.16672065,80.68638248
252,BUC(17)Co,[OH2][Co]([OH2])([OH2])[OH2],['C1(N2C[N-]C=C2)=CC(N3C[N-]C=C3)=CC(N4C[N-]C=C4)=C1'],7.04,2.56,hcb,2.09294,1.04089,2.07248,1.84639,0,0,0.26941,0.145912,298,10,0.5,84.29207698,114.4665069
253,BUC(17)Co,[OH2][Co]([OH2])([OH2])[OH2],['C1(N2C[N-]C=C2)=CC(N3C[N-]C=C3)=CC(N4C[N-]C=C4)=C1'],7.04,2.56,hcb,2.09294,1.04089,2.07248,1.84639,0,0,0.26941,0.145912,298,10,0.5,138.5703874,128.9054807
254,BUC(17)Co,[OH2][Co]([OH2])([OH2])[OH2],['C1(N2C[N-]C=C2)=CC(N3C[N-]C=C3)=CC(N4C[N-]C=C4)=C1'],7.04,2.56,hcb,2.09294,1.04089,2.07248,1.84639,0,0,0.26941,0.145912,303,10,0.5,11.99177248,23.39530967
255,BUC(17)Co,[OH2][Co]([OH2])([OH2])[OH2],['C1(N2C[N-]C=C2)=CC(N3C[N-]C=C3)=CC(N4C[N-]C=C4)=C1'],7.04,2.56,hcb,2.09294,1.04089,2.07248,1.84639,0,0,0.26941,0.145912,303,10,0.5,22.41480954,41.8884426
256,BUC(17)Co,[OH2][Co]([OH2])([OH2])[OH2],['C1(N2C[N-]C=C2)=CC(N3C[N-]C=C3)=CC(N4C[N-]C=C4)=C1'],7.04,2.56,hcb,2.09294,1.04089,2.07248,1.84639,0,0,0.26941,0.145912,303,10,0.5,32.49870433,58.52682042
257,BUC(17)Co,[OH2][Co]([OH2])([OH2])[OH2],['C1(N2C[N-]C=C2)=CC(N3C[N-]C=C3)=CC(N4C[N-]C=C4)=C1'],7.04,2.56,hcb,2.09294,1.04089,2.07248,1.84639,0,0,0.26941,0.145912,303,10,0.5,38.75906971,62.81225706
258,BUC(17)Co,[OH2][Co]([OH2])([OH2])[OH2],['C1(N2C[N-]C=C2)=CC(N3C[N-]C=C3)=CC(N4C[N-]C=C4)=C1'],7.04,2.56,hcb,2.09294,1.04089,2.07248,1.84639,0,0,0.26941,0.145912,303,10,0.5,48.19545219,76.97913967
259,BUC(17)Co,[OH2][Co]([OH2])([OH2])[OH2],['C1(N2C[N-]C=C2)=CC(N3C[N-]C=C3)=CC(N4C[N-]C=C4)=C1'],7.04,2.56,hcb,2.09294,1.04089,2.07248,1.84639,0,0,0.26941,0.145912,303,10,0.5,82.05655611,107.0542887
260,BUC(17)Co,[OH2][Co]([OH2])([OH2])[OH2],['C1(N2C[N-]C=C2)=CC(N3C[N-]C=C3)=CC(N4C[N-]C=C4)=C1'],7.04,2.56,hcb,2.09294,1.04089,2.07248,1.84639,0,0,0.26941,0.145912,303,10,0.5,137.6145051,125.8172454
261,BUC(17)Co,[OH2][Co]([OH2])([OH2])[OH2],['C1(N2C[N-]C=C2)=CC(N3C[N-]C=C3)=CC(N4C[N-]C=C4)=C1'],7.04,2.56,hcb,2.09294,1.04089,2.07248,1.84639,0,0,0.26941,0.145912,308,10,0.5,11.34426017,20.92381446
262,BUC(17)Co,[OH2][Co]([OH2])([OH2])[OH2],['C1(N2C[N-]C=C2)=CC(N3C[N-]C=C3)=CC(N4C[N-]C=C4)=C1'],7.04,2.56,hcb,2.09294,1.04089,2.07248,1.84639,0,0,0.26941,0.145912,308,10,0.5,20.81141487,36.3287121
263,BUC(17)Co,[OH2][Co]([OH2])([OH2])[OH2],['C1(N2C[N-]C=C2)=CC(N3C[N-]C=C3)=CC(N4C[N-]C=C4)=C1'],7.04,2.56,hcb,2.09294,1.04089,2.07248,1.84639,0,0,0.26941,0.145912,308,10,0.5,30.58693962,52.35034983
264,BUC(17)Co,[OH2][Co]([OH2])([OH2])[OH2],['C1(N2C[N-]C=C2)=CC(N3C[N-]C=C3)=CC(N4C[N-]C=C4)=C1'],7.04,2.56,hcb,2.09294,1.04089,2.07248,1.84639,0,0,0.26941,0.145912,308,10,0.5,42.44412412,69.5941306
265,BUC(17)Co,[OH2][Co]([OH2])([OH2])[OH2],['C1(N2C[N-]C=C2)=CC(N3C[N-]C=C3)=CC(N4C[N-]C=C4)=C1'],7.04,2.56,hcb,2.09294,1.04089,2.07248,1.84639,0,0,0.26941,0.145912,308,10,0.5,47.25495595,74.50991189
266,BUC(17)Co,[OH2][Co]([OH2])([OH2])[OH2],['C1(N2C[N-]C=C2)=CC(N3C[N-]C=C3)=CC(N4C[N-]C=C4)=C1'],7.04,2.56,hcb,2.09294,1.04089,2.07248,1.84639,0,0,0.26941,0.145912,308,10,0.5,80.45316145,101.4945582
